produk_id,bahan_aktif_id,kadar,satuan
4196,11,200,g/l
4197,969,96,%
4198,164,0.0075,%
4199,231,0.6 - 1,%
4199,314,3 - 5,%
4200,645,360,g/l
4201,96,36,g/l
4202,4,50,%
4203,644,480,g/l
4204,259,50,%
4205,41,125,g/l
4206,216,"243,6",g/l
4206,869,"121,8",g/l
4207,22,49,g/l
4207,29,310,g/l
4208,29,480,g/l
4209,970,Lamda cyhalothrin,g/l
4210,141,0.05,%
4210,127,0.09,%
4210,44,0.09,%
4211,1,50,%
4212,102,70,%
4213,98,10,%
4214,71,64.00,%
4214,124,8.00,%
4215,78,100,g/l
4215,126,20,g/l
4216,40,420,g/l
4217,78,50,g/l
4218,44,94,%
4219,63,75,%
4220,516,98,%
4221,29,490,g/l
4222,96,36,g/l
4223,224,92,%
4224,48,310,g/l
4225,43,50,g/l
4225,13,12,g/l
4226,167,0.3,%
4227,386,"0,0375",%
4228,51,250,g/l
4229,77,400,g/l
4230,559,490,g/l
4231,105,262.5,g/l
4231,589,87.5,g/l
4232,53,50,g/l
4233,215,8,%
4233,15,64,%
4234,29,165,g/l
4235,134,50,g/l
4236,136,667,g/l
4237,259,80,%
4238,357,250,g/l
4238,26,250,g/l
4239,125,865,g/l
4240,48,100,g/l
4240,689,20,g/l
4241,135,69,g/l
4242,98,20,%
4243,96,18,g/l
4244,22,680,g/l
4245,278,50,g/l
4245,199,500,g/l
4246,96,20,g/l
4247,103,40,%
4248,440,96,%
4249,13,5,%
4249,126,10,%
4250,165,3,%
4251,270,0.3,%
4252,98,3,%
4252,97,47,%
4253,30,230,g/l
4253,26,115,g/l
4254,15,80,%
4255,154,10,%
4256,32,138,g/l
4257,13,30,g/l
4257,48,400,g/l
4258,324,100,g/l
4259,122,15,g/l
4259,310,385,g/l
4260,9,480,g/l
4261,80,5,%
4262,122,15,g/l
4262,310,385,g/l
4263,11,150,g/l
4264,1,50,%
4265,183,100,g/l
4266,113,450,g/l
4267,40,200,g/l
4267,44,50,g/l
4268,125,865,g/l
4269,247,10,%
4270,75,30,%
4271,221,220,g/l
4272,385,200,g/l
4273,376,7,%
4273,41,13,%
4273,97,50,%
4274,524,94,%
4275,524,250,g/l
4276,155,500,g/l
4276,84,50,g/l
4277,29,121,g/l
4278,39,95,%
4279,111,240,g/l
4280,226,77,%
4281,96,18,g/l
4282,118,6.48,g/l
4283,10,336,g/l
4284,96,40,g/l
4284,398,360,g/l
4285,51,300.00,g/l
4285,3,150.00,g/l
4286,94,245,g/l
4287,325,97,%
4287,112,97,%
4288,43,25,%
4289,971,300,g/l
4290,284,600,g/l
4291,325,75,%
4292,845,80,%
4292,607,10,%
4293,103,40,%
4294,617,40,%
4295,178,95,%
4296,98,6,%
4296,438,30,%
4297,94,480,g/l
4297,7,480,g/l
4298,29,220,g/l
4298,104,"5,1",g/l
4299,71,80,%
4300,646,400,g/l
4301,19,10,%
4302,402,95,%
4303,21,660,g/l
4304,284,600,g/l
4305,972,98,%
4306,77,100,g/l
4307,47,500,g/l
4308,26,250,g/l
4309,206,200,g/l
4310,164,0.17,%
4311,198,75,%
4312,135,95,%
4313,13,30,g/l
4314,108,0.085,%
4315,126,50,g/l
4316,275,80,%
4317,96,18,g/l
4317,221,20,g/l
4318,32,276,g/l
4319,153,100,g/l
4320,190,20,%
4321,29,615,g/l
4322,502,20,%
4323,81,95,%
4324,103,80,g/l
4325,973,100,g/l
4325,56,300,g/l
4326,63,75,%
4327,58,417,g/l
4328,15,59.7,g/l
4328,30,5.6,g/l
4328,51,4.7,g/l
4329,110,60,%
4330,82,89,%
4331,110,85,%
4332,259,10,%
4332,15,70,%
4333,254,250,g/l
4334,29,480,g/l
4335,318,500,g/l
4336,32,140,g/l
4337,29,555,g/l
4338,974,335,g/l
4339,273,60,g/l
4340,53,0.005,%
4341,149,80,%
4342,155,600,g/l
4343,40,200,g/l
4344,9,480,g/l
4345,110,60,%
4346,492,865,g/l
4347,440,500,g/l
4348,29,250,g/l
4349,335,500,g/l
4350,110,60,%
4351,237,25,%
4352,53,50,g/l
4353,29,485,g/l
4354,975,865,g/l
4355,96,18,g/l
4356,110,60,%
4357,347,100,g/l
4358,148,80,%
4359,976,70,g/l
4359,2,120,g/l
4360,26,250,g/l
4361,398,100,g/l
4362,278,250,g/l
4363,3,150,g/l
4363,51,200,g/l
4364,108,0.28,%
4365,29,525,g/l
4366,178,0.005,%
4367,39,40,g/l
4367,84,55,g/l
4367,155,260,g/l
4368,113,400,g/l
4369,259,12,%
4369,71,63,%
4370,35,250,g/l
4371,969,15,%
4372,32,276,g/l
4373,155,300,g/l
4373,10,10,g/l
4374,207,12,%
4375,43,200,g/l
4375,48,100,g/l
4376,89,500,g/l
4377,58,400,g/l
4378,43,95,%
4379,149,80,%
4380,425,200.00,g/l
4380,977,35.00,g/l
4381,978,865,g/l
4382,78,98,%
4383,74,25,g/l
4384,215,35,%
4385,123,25,g/l
4385,112,250,g/l
4386,125,865,g/l
4387,979,45,%
4388,455,480,g/l
4389,11,200,g/l
4390,29,160,g/l
4391,148,80,%
4392,15,60,%
4393,65,160,g/l
4393,689,20,g/l
4394,60,150,g/l
4394,51,75,g/l
4395,7,325,g/l
4395,125,100,g/l
4396,5,12.5,%
4397,96,36,g/l
4398,46,98,%
4399,44,40,g/l
4399,82,400,g/l
4400,495,50,g/l
4401,980,62,%
4402,360,62.5,g/l
4402,293,625,g/l
4403,226,77,%
4404,53,0.01,%
4405,310,300,g/l
4406,54,276,g/l
4407,109,145,g/l
4407,74,135,g/l
4408,10,10,g/l
4408,155,240,g/l
4409,981,Emamectin benzoat,%
4410,488,50,g/l
4411,38,>= 3 - <10,%
4411,982,>= 1 - < 2.5,%
4412,26,98,%
4413,614,240,g/l
4413,96,40,g/l
4414,110,45,%
4415,908,20,%
4415,983,20,%
4416,378,35.33,g/l
4416,297,88.27,g/l
4416,984,176.42,g/l
4417,15,80,%
4418,273,25,g/l
4419,11,95,%
4420,985,95,%
4421,154,100,g/l
4421,13,20,g/l
4422,186,20,g/l
4423,254,92,%
4424,409,3.50,%
4425,115,99.8,%
4426,29,486,g/l
4427,32,135,g/l
4428,96,20,g/l
4429,23,40.00,g/l
4430,986,5,%
4431,29,488,g/l
4432,259,60,%
4433,126,35,g/l
4433,40,540,g/l
4434,987,80,g/l
4434,184,80,g/l
4435,9,10,%
4436,623,1-3,%
4436,16,1-3,%
4437,988,"0,5",%
4438,216,200,g/l
4439,78,96,%
4440,989,75,%
4441,35,5,%
4442,53,95,%
4443,990,96,%
4444,98,5,%
4444,97,"32,5",%
4445,58,400,g/l
4446,53,"26,3",g/l
4447,103,215,g/l
4448,63,72,%
4448,88,8,%
4449,110,70,%
4450,991,480,g/l
4451,113,500,g/l
4452,53,50,g/l
4453,40,500,g/l
4453,44,50,g/l
4454,39,30,g/l
4454,155,200,g/l
4454,84,70,g/l
4455,104,20,%
4456,23,20,%
4457,11,150,g/l
4458,22,670,g/l
4459,228,480,g/l
4460,96,20,g/l
4461,78,200,g/l
4462,125,125,g/l
4462,94,250,g/l
4463,749,30,g/l
4464,74,50,g/l
4465,492,865,g/l
4466,139,50,%
4467,44,100,g/l
4468,992,"2,859",g/l
4468,993,"0,018",g/l
4468,994,"1,014",g/l
4468,995,"0,109",g/l
4468,996,"0,101",g/l
4469,278,200,g/l
4470,155,300,g/l
4470,10,10,g/l
4471,5,20.00,%
4472,14,94,%
4473,11,150,g/l
4474,149,550,g/l
4475,423,200,g/l
4476,7,231,g/l
4476,997,231,g/l
4477,779,350,g/l
4478,338,30 EC,g/l
4479,15,80,%
4480,43,200,g/l
4481,108,0.078,%
4482,998,10,g/l
4483,78,100,g/l
4483,154,200,g/l
4484,999,92,%
4485,112,77,%
4486,125,100,g/l
4486,29,300,g/l
4487,58,100,g/l
4488,405,80,g/l
4489,103,50,%
4490,15,80,%
4491,88,20,%
4492,1000,245,g/l
4493,124,80,%
4494,48,300,g/l
4495,1001,55,%
4496,75,160,g/l
4496,13,40,g/l
4497,48,300,g/l
4498,160,70,%
4499,10,60,g/l
4500,916,"1,07 - 1,23",%
4500,38,"8,4 - 9,2",%
4501,816,62,%
4502,29,480,g/l
4503,63,75,%
4504,75,150,g/l
4505,234,13,%
4506,589,17.5,%
4506,105,52.5,%
4507,63,45,%
4507,88,12,%
4508,13,40,g/l
4508,65,160,g/l
4509,44,100,g/l
4510,241,0.01,%
4511,229,240,g/l
4512,39,30,g/l
4512,84,50,g/l
4512,155,220,g/l
4513,263,20,g/l
4513,7,540,g/l
4514,15,85,%
4515,15,85,%
4516,29,495,g/l
4517,98,10,%
4517,137,10,%
4518,155,300,g/l
4518,10,10,g/l
4519,1002,500,g/l
4520,259,50,%
4521,13,50,g/l
4522,1002,500,g/l
4523,405,38.5,%
4524,111,97,%
4525,13,50,g/l
4525,78,200,g/l
4526,355,"19,0 - 21,0",%
4527,1003,4,%
4527,655,66.5,%
4528,13,20,g/l
4528,75,160,g/l
4529,108,12.21,g/l
4530,472,350,g/l
4531,14,250,g/l
4532,56,500,g/l
4533,164,95,%
4534,399,300,g/l
4534,221,150,g/l
4535,125,865,g/l
4536,155,500,g/l
4536,39,50,g/l
4537,584,"1,0 - 2,5",%
4538,44,100,g/l
4539,1004,75,g/l
4539,133,75,g/l
4540,225,486,g/l
4541,800,135,g/l
4542,104,60,%
4543,370,80,g/l
4544,108,0.40,%
4545,1005,500,g/l
4546,40,5,%
4547,1006,276,g/l
4548,53,55,g/l
4549,47,500,g/l
4550,154,97,%
4551,154,98,%
4552,29,480,g/l
4553,652,0.30,%
4553,379,0.17,%
4554,9,100,g/l
4555,1007,70,%
4556,1008,100,g/l
4556,48,150,g/l
4557,988,0.5,%
4558,96,53,g/l
4559,6,30,g/l
4560,32,138,g/l
4561,120,15,%
4561,119,20,%
4562,150,48,%
4562,42,10,%
4563,674,15,g/l
4563,1009,15,g/l
4563,1010,15,g/l
4564,94,625,g/l
4565,96,36,g/l
4566,43,200,g/l
4567,110,95,%
4568,56,50,%
4569,58,18,%
4569,45,12,%
4570,43,"2,15",%
4571,985,20,%
4571,232,40,%
4572,48,300,g/l
4573,10,336,g/l
4574,94,640,g/l
4575,206,200,g/l
4576,56,500,g/l
4576,26,10,g/l
4577,186,0.225,%
4578,155,500,g/l
4578,84,50,g/l
4579,18,25,%
4579,120,25,%
4580,257,125,g/l
4581,414,100,g/l
4581,75,150,g/l
4582,278,0.15,%
4582,224,0.15,%
4583,501,480,g/l
4584,40,97,%
4585,1011,"4,2 x 10^7",cfu/g
4585,1012,"4,2 x 10^7",cfu/g
4586,103,40,%
4587,3,95,%
4588,64,50,g/l
4589,44,100,g/l
4590,129,36,g/l
4591,44,1,g/l
4591,141,"0,5",g/l
4591,139,"0,5",g/l
4592,53,0.3,%
4593,154,25,%
4594,29,300,g/l
4594,125,100,g/l
4595,29,486,g/l
4595,104,1,g/l
4596,44,250,g/l
4597,47,500,g/l
4598,9,10,%
4599,807,45 - 46.3,%
4600,32,276 (setara dengan ion parakuat: 200 g/l),g/l
4601,112,77,%
4602,507,50,%
4603,642,90,g/l
4603,30,180,g/l
4604,44,40,g/l
4604,82,400,g/l
4605,2,125,g/l
4605,198,400,g/l
4606,165,3,%
4607,1013,10,%
4607,98,10,%
4608,245,276,g/l
4609,453,480,g/l
4610,51,238.96,g/l
4610,406,238.96,g/l
4611,29,500,g/l
4612,102,70,%
4613,177,400,g/l
4614,104,25,%
4615,40,530,g/l
4615,44,60,g/l
4616,51,250,g/l
4616,3,150,g/l
4617,128,1.8,g/l
4617,224,1.8,g/l
4618,1014,95,%
4619,108,0.15,%
4620,224,94,%
4621,110,60,%
4622,3,250,g/l
4623,32,276,g/l
4624,5,20,%
4624,4,60,%
4625,13,57,g/l
4626,552,5.45,g/l
4627,73,98,%
4628,170,198,g/l
4628,96,2,g/l
4629,15,80,%
4630,309,300,g/l
4630,549,150,g/l
4631,28,125,g/l
4631,114,400,g/l
4632,11,200,g/l
4633,63,60,%
4633,88,24,%
4634,13,22,g/l
4635,361,100,g/l
4636,126,25,g/l
4637,534,250,g/l
4638,83,480,g/l
4639,44,60,g/l
4639,82,540,g/l
4640,15,80,%
4641,96,36,g/l
4641,80,250,g/l
4642,320,300,g/l
4643,177,400,g/l
4644,111,240,g/l
4645,228,300,g/l
4646,1015,120,g/l
4647,96,18,g/l
4648,533,608,g/l
4649,244,80,g/l
4649,976,200,g/l
4650,843,70,%
4651,78,50,g/l
4652,1016,290,g/l
4653,15,80,%
4654,1017,95,%
4655,103,200,g/l
4656,440,550,g/l
4657,110,95,%
4658,456,240,g/l
4659,845,90,%
4660,584,"1,5",%
4661,15,80,%
4662,278,250,g/l
4663,224,14.2,%
4664,23,40,g/l
4665,32,135,g/l
4666,71,80,%
4667,3,250,g/l
4668,207,15,%
4669,1018,14,%
4670,136,95,%
4671,33,1 x 10^6,cfu/ml
4671,387,1 x 10^6,cfu/ml
4672,31,125,g/l
4672,727,375,g/l
4673,78,100,g/l
4673,48,200,g/l
4674,189,56,%
4675,189,56,%
4676,32,200,g/l
4677,259,20,%
4677,15,65,%
4678,278,0.1,%
4678,108,0.06,%
4678,224,0.05,%
4679,310,300,g/l
4679,562,40,g/l
4680,142,0.6,%
4681,43,300,g/l
4681,74,125,g/l
4682,1019,240,g/l
4683,39,40,g/l
4683,155,280,g/l
4684,113,500,g/l
4685,165,75,%
4686,2,250,g/l
4687,149,80,%
4688,35,250,g/l
4689,47,525,g/l
4690,425,240,g/l
4690,367,10,g/l
4691,22,670,g/l
4692,32,42,%
4693,32,276,g/l
4694,241,50,%
4695,113,450,g/l
4696,98,4,%
4696,58,18,%
4697,125,865,g/l
4698,149,80,%
4699,182,25,%
4700,178,0.005,%
4701,13,10,%
4701,72,40,%
4702,379,0.02,%
4702,224,0.08,%
4702,186,0.1,%
4702,1020,0.07,%
4703,1021,53.7,%
4703,1022,45.8,%
4704,585,10^8,cfu/l
4705,32,150,g/l
4706,32,276,g/l
4707,18,25,g/l
4708,568,150,g/l
4709,547,500,g/l
4710,1023,>= 10 - < 20,%
4710,1024,>= 30 - < 50,%
4711,165,3,%
4712,103,98,%
4713,167,0.3,%
4714,113,500,g/l
4715,13,20,g/l
4715,520,50,g/l
4716,48,250,g/l
4717,32,276,g/l
4718,6,50,g/l
4719,13,20,g/l
4719,75,160,g/l
4720,75,150,g/l
4721,1,51,%
4722,198,75,%
4723,86,0.081,%
4724,53,96,g/l
4725,215,35,%
4726,13,50,g/l
4727,113,450,g/l
4728,31,250,g/l
4728,257,125,g/l
4729,88,50,%
4730,32,135,g/l
4731,1025,95,%
4732,1026,125,g/l
4733,302,520,g/l
4734,28,150,g/l
4734,254,150,g/l
4735,385,95,%
4736,743,1 x 10^6,cfu/g
4736,1027,1 x 10^6,cfu/g
4737,112,75,%
4738,98,10,%
4739,103,40,%
4740,72,50,g/l
4741,1028,620,g/l
4741,7,620,g/l
4742,112,75,%
4743,165,3,%
4744,411,95,%
4745,78,50,g/l
4746,164,96.7,%
4747,48,350,g/l
4748,954,98,%
4749,3,150,g/l
4749,51,200,g/l
4750,5,120,g/l
4751,190,2,%
4752,4,50,%
4753,178,"0,005",%
4754,1029,200,g/l
4755,1030,140,g/l
4755,1031,140,g/l
4756,30,10,%
4756,607,65,%
4757,103,40,%
4758,582,13.2,%
4758,149,46.8,%
4759,84,40,g/l
4759,39,20,g/l
4759,155,180,g/l
4760,40,97,%
4761,32,155,g/l
4762,103,40,%
4763,48,98,%
4764,425,250,g/l
4764,424,25,g/l
4765,199,300,g/l
4765,129,40,g/l
4766,118,0.112,%
4767,126,25,g/l
4768,155,500,g/l
4768,84,50,g/l
4769,74,25,g/l
4770,9,490,g/l
4771,1032,90-92,%
4772,71,80,%
4773,192,1-3,%
4774,40,480,g/l
4775,4,50,%
4775,154,20,%
4776,32,150,g/l
4777,668,40,%
4778,130,70,%
4779,22,480,g/l
4780,88,20,%
4781,170,400,g/l
4782,7,54,%
4783,29,480,g/l
4784,127,0.01,%
4785,704,"1,47x10^12",cfu/ml
4786,29,245,g/l
4787,476,300,g/l
4788,177,460,g/l
4789,48,360,g/l
4790,150,95,%
4791,113,400,g/l
4792,92,116,g/l
4793,1033,480,g/l
4794,82,500,g/l
4795,78,50,g/l
4796,799,97,%
4797,104,20,%
4798,310,36,%
4798,45,4,%
4799,10,336,g/l
4800,187,200,g/l
4800,122,30,g/l
4801,6,50,g/l
4802,113,450,g/l
4803,18,100,g/l
4803,109,100,g/l
4804,23,40.00,g/l
4805,110,60,%
4806,84,50,g/l
4806,155,500,g/l
4807,63,98,%
4808,102,80,%
4809,216,350,g/l
4810,280,80,%
4811,102,75,%
4812,861,97.2,%
4813,150,95,%
4814,167,0.6,%
4815,1034,0.98% - 1.1%,%
4816,165,3,%
4817,183,86,%
4818,129,36,g/l
4819,224,1,%
4820,30,430,g/l
4821,23,20,%
4822,119,50,g/l
4822,109,160,g/l
4823,32,135,g/l
4824,5,97,%
4825,83,318,g/l
4825,204,32,g/l
4826,51,120,g/l
4826,30,200,g/l
4827,15,64,%
4827,88,8,%
4828,44,0.1,%
4828,127,0.025,%
4829,43,500,g/l
4829,53,100,g/l
4830,528,722,g/l
4831,35,250,g/l
4832,425,200,g/l
4832,1035,30,g/l
4832,424,70,g/l
4833,98,1.5,%
4833,310,14.5,%
4834,432,34.4,%
4834,891,0.6,%
4835,53,100,g/l
4836,280,350,g/l
4836,26,50,g/l
4837,103,90,%
4838,234,75,g/l
4839,1036,40,%
4840,103,27,%
4841,125,865,g/l
4842,54,135,g/l
4843,103,90,%
4844,15,80,%
4845,4,50,%
4845,441,50,%
4846,44,50,g/l
4847,22,670,g/l
4848,47,500,g/l
4849,803,97,%
4850,14,50,%
4851,514,500,g/l
4851,185,300,g/l
4852,155,500,g/l
4853,149,80,%
4854,125,250,g/l
4854,29,125,g/l
4855,123,50,g/l
4856,110,60,%
4857,1037,18,g/l
4858,84,70,g/l
4858,155,200,g/l
4858,39,30,g/l
4859,110,65,%
4860,40,540,g/l
4860,44,60,g/l
4861,262,150,g/l
4862,43,200,g/l
4863,198,75,%
4864,40,400,g/l
4865,23,10,%
4866,10,100,g/l
4867,113,525,g/l
4868,29,480,g/l
4869,170,3,%
4870,207,6,%
4871,1038,6,%
4872,13,24,g/l
4873,45,6,%
4873,97,34,%
4874,63,75,%
4874,63,75,%
4875,84,70,g/l
4875,155,250,g/l
4875,39,30,g/l
4876,294,48-52,%
4877,53,50,g/l
4878,11,200,g/l
4879,1039,"0,03",g/l
4880,1040,95,%
4881,224,"5638,6",mg/pcs
4882,40,200,g/l
4883,278,250,g/l
4884,165,3,%
4885,125,100,g/l
4885,29,300,g/l
4886,3,125,g/l
4886,51,200,g/l
4887,154,141,g/l
4887,74,106,g/l
4888,32,276,g/l
4889,43,3,%
4889,170,80,%
4890,40,200,g/l
4891,164,9.5,%
4892,126,25,g/l
4893,165,3,%
4894,1041,10 - 25,%
4895,299,57,g/l
4896,102,70,%
4897,199,97,%
4898,204,51,%
4899,82,500,g/l
4900,1042,90,%
4901,335,500,g/l
4902,507,50,%
4903,114,"37,5",%
4903,1043,35,%
4904,666,10,g/l
4904,35,240,g/l
4905,47,500,g/l
4906,362,48,%
4906,282,32,%
4906,713,0.8,%
4907,5,130,g/l
4908,841,1,%
4909,154,200,g/l
4909,78,100,g/l
4910,501,480,g/l
4911,82,500,g/l
4912,440,500,g/l
4913,44,50,g/l
4913,40,550,g/l
4914,169,160,g/l
4914,114,200,g/l
4915,15,80,%
4916,23,40,g/l
4917,32,135,g/l
4918,39,60,g/l
4918,84,180,g/l
4919,23,20,%
4920,402,95,%
4921,115,99,%
4922,153,100,g/l
4923,278,0.849,g/l
4923,224,8.495,g/l
4924,170,290,g/l
4925,63,"82,5",%
4926,11,95,%
4927,1044,1 x 10^6,cfu/g
4927,34,1 x 10^6,cfu/g
4928,490,150,g/l
4929,224,0.06,%
4929,379,0.05,%
4929,128,0.22,%
4930,32,135,g/l
4931,15,80,%
4932,3,200,g/l
4932,51,260,g/l
4933,125,865,g/l
4934,165,3,%
4935,96,50,g/l
4936,64,50,g/l
4936,51,200,g/l
4937,245,276,g/l
4938,71,85,%
4939,44,100,g/l
4940,3,300,g/l
4941,1045,800,g/l
4942,150,95,%
4943,335,500,g/l
4944,224,24,%
4945,351,500,g/l
4946,145,100,g/l
4947,103,25,%
4947,43,25,%
4948,282,70,%
4949,318,50,%
4950,43,25,%
4951,205,10,%
4952,96,31,g/l
4952,614,124,g/l
4953,62,220,g/l
4953,88,280,g/l
4954,11,80,g/l
4955,254,300,g/l
4956,98,10,%
4957,26,250,g/l
4958,326,360,g/l
4959,9,100,g/l
4960,523,>= 10 - < 20,%
4961,29,481,g/l
4962,127,0.01,%
4963,648,500,g/l
4963,204,38,g/l
4964,114,75,%
4965,386,0.0375,%
4966,51,200,g/l
4966,3,125,g/l
4967,123,50,g/l
4968,108,0.031,%
4969,48,100,g/l
4970,278,0.11,%
4970,224,0.05,%
4970,1046,0.04,%
4971,204,500,g/l
4972,73,98,%
4973,165,3,%
4974,743,1.33x10^7,cfu/g
4975,11,150,g/l
4976,44,92,%
4977,910,300,g/l
4977,13,50,g/l
4978,186,1,%
4979,155,48,%
4979,39,4,%
4980,96,18,g/l
4981,77,400,g/l
4982,32,276,g/l
4983,56,50,%
4984,29,480,g/l
4985,1047,"30,0 - 30,9",%
4986,319,200,g/l
4987,15,80,%
4988,11,150,g/l
4989,178,0.005,%
4990,15,80,%
4991,41,69,g/l
4991,87,20,g/l
4992,96,20,g/l
4993,535,56,%
4994,15,80,%
4995,44,50,g/l
4995,40,500,g/l
4996,84,8,%
4996,155,72,%
4997,63,75,%
4998,44,100,g/l
4999,131,98,%
5000,48,300,g/l
5001,18,100,g/l
5002,40,200,g/l
5003,16,20,%
5004,3,150,g/l
5004,2,150,g/l
5005,44,260,g/l
5006,43,100,g/l
5006,18,30,g/l
5007,215,8,%
5007,15,64,%
5008,113,500,g/l
5009,13,95,%
5010,29,500,g/l
5011,40,200,g/l
5012,43,30,%
5013,507,60,%
5014,29,245,g/l
5015,48,250,g/l
5015,13,50,g/l
5016,1048,Carbendazim,%
5016,1049,Octhilinone,%
5016,1050,Diuron,%
5017,40,500,g/l
5017,44,50,g/l
5018,102,70,%
5019,113,500,g/l
5020,104,20,%
5021,44,250,g/l
5022,412,400,g/l
5022,413,60,g/l
5023,108,0.30,%
5024,345,0.0017,%
5025,510,0.01,%
5025,186,0.1,%
5026,247,31.9,g/l
5027,32,276 (setara dengan ion parakuat : 200 g/l),g/l
5028,96,18,g/l
5029,1051,95,%
5030,48,500,g/l
5031,93,98,%
5032,154,25,%
5033,314,>= 10 - < 20,%
5033,804,>= 0.25 - < 1,%
5034,89,500,g/l
5035,1052,490,g/l
5036,103,98,%
5037,44,25,g/l
5037,40,225,g/l
5038,149,80,%
5039,44,250,g/l
5040,720,98,%
5041,241,6.37,g/l
5042,281,95,%
5043,516,15,g/l
5043,515,45,g/l
5043,346,90,g/l
5044,155,72,%
5044,39,8,%
5045,13,50,g/l
5046,96,39,g/l
5047,225,565,g/l
5048,88,50,%
5048,31,25,%
5049,15,64,%
5049,88,8,%
5050,126,50,g/l
5051,73,95,%
5052,15,80,%
5053,60,450,g/l
5054,845,90,%
5055,122,10,g/l
5055,187,50,g/l
5056,505,240,g/l
5057,73,98,%
5058,405,40 mg/pcs,%
5058,405,40,mg/pcs
5059,54,135,g/l
5060,16,"1,2-Benzisothiazol-3(2H)-one",%
5060,767,Pyrithione zinc,%
5061,71,80,%
5062,278,0.21,%
5062,379,0.20,%
5063,178,"0,005",%
5064,63,79,%
5065,696,600,g/l
5066,42,480,g/l
5067,6,30,g/l
5068,293,722,g/l
5069,112,75,%
5070,103,40,%
5071,208,255,g/l
5072,15,80,%
5073,1053,100,g/l
5074,29,480,g/l
5075,96,18,g/l
5076,191,303,g/l
5076,96,7,g/l
5077,360,6,%
5077,102,67,%
5078,9,480,g/l
5079,11,288,g/l
5080,23,20,%
5081,44,100,g/l
5082,75,150,g/l
5083,86,0.068,%
5084,149,80,%
5085,88,10,%
5085,56,40,%
5086,32,135,g/l
5087,1054,100,g/l
5088,313,95,%
5089,72,35,g/l
5089,13,45,g/l
5090,128,92,%
5091,32,200,g/l
5092,48,200,g/l
5092,129,30,g/l
5093,495,251,g/l
5093,96,37,g/l
5094,48,98,%
5095,102,70,%
5096,696,650,g/l
5097,341,97,%
5098,318,250,g/l
5099,29,480,g/l
5100,1,480,g/l
5101,94,480,g/l
5102,72,50,g/l
5102,74,25,g/l
5103,11,50,g/l
5104,9,10,%
5105,845,85,%
5106,11,200,g/l
5106,206,10,g/l
5107,1055,5.5,g/l
5107,1056,6.4,g/l
5107,954,2.1,g/l
5108,310,30,%
5108,98,"0,75",%
5109,1057,1 x 10^8,cfu/gr
5109,1058,1 x 10^8,cfu/gr
5110,149,10.0 - 20.0,%
5110,259,1.0 - 10.0,%
5110,807,1.0 - 10.0,%
5111,531,480,g/l
5112,781,100,g/l
5113,165,3,%
5114,164,0.015,%
5115,51,250,g/l
5116,51,250,g/l
5117,71,80,%
5118,98,10,%
5118,58,20,%
5119,126,0.6,%
5120,13,32,g/l
5120,78,95,g/l
5121,596,50,g/l
5121,202,90,g/l
5122,26,100,g/l
5122,172,300,g/l
5123,94,62,%
5124,43,70,%
5125,112,75,%
5126,80,3.2,%
5127,32,276,g/l
5127,54,280,g/l
5128,6,15,g/l
5129,74,25,g/l
5130,113,500,g/l
5131,116,300,g/l
5132,1059,480,g/l
5133,614,200,g/l
5133,146,100,g/l
5134,53,0.05,%
5135,74,75,g/l
5135,43,300,g/l
5136,23,20,%
5137,112,75,%
5138,150,95,%
5139,182,75,%
5140,15,80,%
5141,32,276,g/l
5141,32,333,g/l
5142,19,75,%
5143,567,250,g/l
5144,56,70,%
5145,15,80,%
5146,75,80,%
5147,73,98,%
5148,112,75,%
5149,96,50,g/l
5150,44,300,g/l
5151,53,50,g/l
5152,108,3,%
5153,40,500,g/l
5153,44,50,g/l
5154,29,480,g/l
5155,32,135,g/l
5156,96,36,g/l
5157,43,200,g/l
5158,177,400,g/l
5159,78,200,g/l
5160,15,64,%
5160,88,8,%
5161,123,55,g/l
5162,40,500,g/l
5163,48,360,g/l
5164,13,80,g/l
5165,346,120,g/l
5165,309,270,g/l
5166,53,0.5,%
5166,165,3,%
5167,1060,0.25,%
5168,1061,50,g/l
5169,102,70,%
5170,104,1,g/l
5170,834,240,g/l
5170,29,240,g/l
5171,15,80,%
5172,1062,50,%
5173,103,40,%
5174,11,150,g/l
5175,84,70,g/l
5175,155,200,g/l
5175,39,20,g/l
5176,109,200,g/l
5176,109,20,g/l
5177,165,3,%
5178,48,200.00,g/l
5179,43,200,g/l
5180,103,40,%
5181,32,135,g/l
5182,1063,50,g/l
5183,278,0.22,%
5183,108,0.40,%
5183,224,0.22,%
5184,486,20.00,g/l
5184,1064,10.00,g/l
5185,29,243,g/l
5186,939,50,g/l
5187,112,97,%
5188,78,200,g/l
5188,154,200,g/l
5189,361,100,g/l
5189,56,300,g/l
5190,173,276,g/l
5190,32,288,g/l
5191,103,40,%
5192,216,150,g/l
5192,278,100,g/l
5193,165,10,%
5194,9,100,g/l
5195,44,60,g/l
5196,207,3,%
5196,1065,2,%
5197,44,189,g/l
5198,63,75.00,%
5199,191,75,%
5200,58,400,g/l
5201,3,125,g/l
5201,51,200,g/l
5202,32,276,g/l
5203,48,50,g/l
5203,109,200,g/l
5204,103,95,%
5205,47,95,%
5206,3,250,g/l
5207,224,4.6,%
5208,799,170,g/l
5208,26,170,g/l
5209,32,200,g/l
5210,32,276,g/l
5211,263,500,g/l
5212,35,250,g/l
5213,30,50,%
5213,31,25,%
5214,198,200,g/l
